student_country,date_registered,paid,num_rated_courses,avg_rated_courses,avg_course_watched,total_time_watched,engagement_quizzes,engagement_exams,engagement_lessons,avg_exam_score,no_of_questions
IN,2022-02-25,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,5.4,5.4,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-02-25,0,0.0,4.843362527906577,1.05,2.1,0.0,0.0,2.0,64.44682826482409,0.0
PK,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SE,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
KR,2022-02-25,0,0.0,4.843362527906577,25.8,25.8,0.0,0.0,1.0,64.44682826482409,0.0
ES,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-02-25,0,0.0,4.843362527906577,9.8,39.2,1.0,0.0,4.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IL,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,1.0,0.0,0.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PE,2022-02-25,0,0.0,4.843362527906577,0.6,0.6,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-25,0,0.0,4.843362527906577,1.1,1.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-25,0,0.0,4.843362527906577,0.15,0.3,0.0,0.0,2.0,64.44682826482409,0.0
US,2022-02-25,1,0.0,4.843362527906577,93.4,93.4,1.0,1.0,1.0,83.0,0.0
US,2022-02-25,0,0.0,4.843362527906577,15.5,15.5,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-25,1,0.0,4.843362527906577,14.966666666666669,44.9,2.0,0.0,3.0,64.44682826482409,0.0
CA,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,7.45,29.8,0.0,1.0,4.0,83.0,0.0
US,2022-02-25,0,0.0,4.843362527906577,14.3,14.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-02-25,0,0.0,4.843362527906577,6.5,6.5,1.0,0.0,1.0,64.44682826482409,0.0
TR,2022-02-25,0,0.0,4.843362527906577,4.3,4.3,0.0,0.0,1.0,64.44682826482409,0.0
LB,2022-02-25,0,0.0,4.843362527906577,12.1,12.1,1.0,1.0,1.0,67.0,0.0
IN,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NO,2022-02-25,0,0.0,4.843362527906577,6.5,6.5,0.0,0.0,1.0,64.44682826482409,0.0
GH,2022-02-25,0,0.0,4.843362527906577,28.45,56.9,1.0,0.0,2.0,64.44682826482409,0.0
CZ,2022-02-25,0,0.0,4.843362527906577,45.5,91.0,0.0,0.0,2.0,64.44682826482409,0.0
PT,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TN,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-25,0,0.0,4.843362527906577,7.6,7.6,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-25,0,0.0,4.843362527906577,10.8,75.60000000000001,1.0,0.0,7.0,64.44682826482409,0.0
NO,2022-02-25,0,0.0,4.843362527906577,11.6,11.6,1.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-25,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-02-25,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
ES,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NZ,2022-02-26,0,0.0,4.843362527906577,3.2,3.2,0.0,0.0,1.0,64.44682826482409,0.0
JP,2022-02-26,0,0.0,4.843362527906577,9.6,9.6,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,4.35,8.7,1.0,0.0,2.0,64.44682826482409,0.0
CA,2022-02-26,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-26,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,14.116666666666664,84.69999999999999,2.0,2.0,6.0,66.5,0.0
PH,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MX,2022-02-26,0,0.0,4.843362527906577,13.1,26.200000000000003,1.0,0.0,2.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,10.2,10.2,1.0,0.0,1.0,64.44682826482409,0.0
BD,2022-02-26,0,0.0,4.843362527906577,25.5,25.5,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-02-26,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
KH,2022-02-26,0,0.0,4.843362527906577,1.5,1.5,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,1.2,1.2,0.0,0.0,1.0,64.44682826482409,0.0
IT,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BD,2022-02-26,0,0.0,4.843362527906577,27.8,27.8,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,6.6,6.6,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,0.9,0.9,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,1.0,1.0,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,10.4,10.4,1.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-26,0,0.0,4.843362527906577,11.2,11.2,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,11.25,45.0,3.0,2.0,4.0,83.2,0.0
PK,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-02-26,0,0.0,4.843362527906577,9.9,9.9,1.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-26,1,0.0,4.843362527906577,19.35,38.7,1.0,0.0,2.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-26,0,0.0,4.843362527906577,15.466666666666669,46.400000000000006,3.0,0.0,3.0,64.44682826482409,0.0
PK,2022-02-26,0,0.0,4.843362527906577,1.9,1.9,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,17.4,17.4,1.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-26,0,0.0,4.843362527906577,15.3,15.3,0.0,0.0,1.0,64.44682826482409,0.0
ZA,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AU,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,1,0.0,4.843362527906577,14.4,43.2,2.0,0.0,3.0,64.44682826482409,0.0
PK,2022-02-26,0,0.0,4.843362527906577,41.3,41.3,1.0,0.0,1.0,64.44682826482409,0.0
NZ,2022-02-26,0,0.0,4.843362527906577,1.3,1.3,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,1.0,0.0,54.85714285714285,0.0
MA,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CH,2022-02-26,0,0.0,4.843362527906577,13.75,27.5,2.0,0.0,2.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-26,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,1,0.0,4.843362527906577,15.3,30.6,1.0,0.0,2.0,64.44682826482409,0.0
PT,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-02-26,0,0.0,4.843362527906577,25.95,51.9,2.0,1.0,2.0,83.0,0.0
US,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SG,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NO,2022-02-26,0,0.0,4.843362527906577,15.1,15.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-02-26,0,0.0,4.843362527906577,39.96666666666667,119.9,2.0,1.0,3.0,83.5,0.0
BD,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PE,2022-02-26,1,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AU,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,2.8666666666666667,8.6,2.0,0.0,3.0,64.44682826482409,0.0
IE,2022-02-26,0,0.0,4.843362527906577,10.675,42.7,3.0,0.0,4.0,64.44682826482409,0.0
RS,2022-02-26,1,0.0,4.843362527906577,186.95,373.9,1.0,2.0,2.0,84.36363636363636,0.0
US,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-26,0,0.0,4.843362527906577,7.075,28.3,0.0,0.0,4.0,64.44682826482409,0.0
NG,2022-02-26,0,0.0,4.843362527906577,20.25,40.5,1.0,0.0,2.0,64.44682826482409,0.0
BD,2022-02-26,0,0.0,4.843362527906577,2.8,2.8,0.0,0.0,1.0,64.44682826482409,0.0
BG,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GR,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-02-26,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ID,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-02-26,0,0.0,4.843362527906577,7.6,7.6,0.0,0.0,1.0,64.44682826482409,0.0
KZ,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-26,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,9.5,9.5,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AR,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-26,0,0.0,4.843362527906577,48.65555555555555,437.9,7.0,1.0,9.0,66.5,0.0
EG,2022-02-26,0,0.0,4.843362527906577,6.44,32.2,3.0,0.0,5.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,22.7,22.7,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-02-26,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
DK,2022-02-26,0,0.0,4.843362527906577,6.6,6.6,0.0,0.0,1.0,64.44682826482409,0.0
ZA,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,34.6,34.6,0.0,0.0,1.0,64.44682826482409,0.0
XK,2022-02-26,0,0.0,4.843362527906577,13.1,13.1,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TN,2022-02-26,0,0.0,4.843362527906577,43.9,43.9,1.0,0.0,1.0,64.44682826482409,0.0
GH,2022-02-26,0,0.0,4.843362527906577,13.3,26.6,2.0,0.0,2.0,64.44682826482409,0.0
SE,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SD,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-26,0,0.0,4.843362527906577,1.65,3.3000000000000003,0.0,0.0,2.0,64.44682826482409,0.0
TR,2022-02-26,0,0.0,4.843362527906577,16.45,32.9,0.0,0.0,2.0,64.44682826482409,0.0
ES,2022-02-26,0,0.0,4.843362527906577,3.3,6.6,1.0,0.0,2.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-26,0,0.0,4.843362527906577,0.6,0.6,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-02-26,0,0.0,4.843362527906577,1.15,2.3,0.0,0.0,2.0,64.44682826482409,0.0
IT,2022-02-26,0,0.0,4.843362527906577,5.75,11.5,0.0,0.0,2.0,64.44682826482409,0.0
EG,2022-02-26,0,0.0,4.843362527906577,2.05,4.1,0.0,0.0,2.0,64.44682826482409,0.0
US,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-27,0,0.0,4.843362527906577,14.866666666666667,44.6,3.0,1.0,3.0,66.5,0.0
US,2022-02-27,0,0.0,4.843362527906577,5.25,10.5,2.0,0.0,2.0,64.44682826482409,0.0
US,2022-02-27,1,0.0,4.843362527906577,14.1,56.4,4.0,1.0,4.0,83.5,0.0
ZA,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,5.6,5.6,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-27,1,0.0,4.843362527906577,32.9,32.9,1.0,0.0,1.0,64.44682826482409,0.0
ES,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ID,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NL,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AU,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BD,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-27,1,0.0,4.843362527906577,0.3,0.6,0.0,0.0,2.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,0.9,0.9,0.0,0.0,1.0,64.44682826482409,0.0
MY,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AZ,2022-02-27,0,0.0,4.843362527906577,0.1,0.1,1.0,0.0,1.0,64.44682826482409,0.0
ES,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,1.6,6.4,0.0,0.0,4.0,64.44682826482409,0.0
EG,2022-02-27,0,0.0,4.843362527906577,2.7,2.7,0.0,0.0,1.0,64.44682826482409,0.0
PH,2022-02-27,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-27,0,0.0,4.843362527906577,6.5,6.5,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,1.4,1.4,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,5.2,10.4,0.0,0.0,2.0,64.44682826482409,0.0
MA,2022-02-27,0,0.0,4.843362527906577,0.3,0.3,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-27,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
PH,2022-02-27,0,0.0,4.843362527906577,47.25,94.5,2.0,1.0,2.0,69.8,0.0
SG,2022-02-27,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
HK,2022-02-27,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-27,0,0.0,4.843362527906577,1.3,1.3,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
KR,2022-02-27,0,0.0,4.843362527906577,27.25,109.0,4.0,0.0,4.0,64.44682826482409,0.0
US,2022-02-27,0,0.0,4.843362527906577,12.0,24.0,0.0,0.0,2.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-02-27,0,0.0,4.843362527906577,12.2,24.4,1.0,0.0,2.0,64.44682826482409,0.0
NG,2022-02-27,0,0.0,4.843362527906577,19.55,39.1,1.0,1.0,2.0,83.33333333333333,0.0
IN,2022-02-27,0,0.0,4.843362527906577,7.7,7.7,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-02-27,0,0.0,4.843362527906577,1.8,3.6,0.0,0.0,2.0,64.44682826482409,0.0
US,2022-02-27,0,0.0,4.843362527906577,1.2,1.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,64.3,64.3,1.0,1.0,1.0,50.0,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-27,1,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MK,2022-02-27,0,0.0,4.843362527906577,1.4,1.4,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-02-27,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
